UserID,CourseName,trainingName,SessionDuration,SessionsPerWeek,CourseCompletion,UserSatisfaction,SignUpDate,LastActiveDate,QuizScores,FeedbackComments
user_1232,Expanded didactic customer loyalty,Bac+5 Lead Dev,111,2,0,3,2023-01-31,2024-05-26,90.62442060637534,Support de cours très complet.
user_1233,Team-oriented tangible array,Bac+3 Développement Web,84,3,1,1,2023-08-08,2024-01-29,60.0634682561447,La formation était très enrichissante.
user_1234,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,77,1,1,4,2023-06-13,2024-04-18,79.29016437860673,Les objectifs de la formation n'étaient pas clairement définis.
user_1235,Team-oriented tangible array,Bac+5 Lead Dev,118,3,0,3,2023-09-23,2024-05-23,87.6850640111025,Le rythme de la formation était trop rapide pour moi.
user_1236,Centralized responsive capacity,Bac+5 Lead Dev,111,5,0,2,2023-07-30,2024-01-28,94.9538325005761,J'ai apprécié le contenu clair et structuré.
user_1237,Team-oriented tangible array,Bac+3 Développement Web,17,1,1,1,2023-04-30,2024-02-13,63.90527337682743,La formation a répondu à mes attentes.
user_1238,Right-sized object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,106,5,1,5,2023-01-20,2024-04-14,79.69888882786796,Le formateur était très compétent.
user_1239,Adaptive system-worthy paradigm,Bac+5 Lead Développeur B-School by BNP Paribas,50,6,0,1,2023-06-29,2024-03-15,97.1819062195173,La formation était très enrichissante.
user_1240,Managed encompassing capacity,Bac+3 Développement Web,23,6,1,4,2023-09-29,2024-03-04,66.55379217379769,Support de cours très complet.
user_1241,Proactive demand-driven open system,Bac+3 Développement Web,98,4,0,4,2023-08-08,2024-06-07,68.96161381056416,Le niveau de la formation ne correspondait pas à mes attentes.
user_1242,Innovative upward-trending intranet,Bac+3 Développement Web,20,2,1,4,2023-09-19,2024-05-03,60.90079049416689,"Bonne pédagogie, mais un peu trop rapide."
user_1243,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,40,1,1,3,2023-01-07,2024-03-15,74.35065986225831,Support de cours très complet.
user_1244,Right-sized object-oriented process improvement,,114,4,0,3,2023-10-30,2024-04-29,70.74285553925472,Attendez-vous à la région de perte de main personnelle.
user_1245,Phased impactful productivity,Bac+3 Développement Web,17,6,0,2,2023-03-01,2024-01-20,52.73158440413461,"Bonne pédagogie, mais un peu trop rapide."
user_1246,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,14,6,0,5,2023-10-16,2024-04-09,74.08366952093199,J'ai apprécié le contenu clair et structuré.
user_1247,Stand-alone methodical ability,Bac+5 Lead Développeur B-School by BNP Paribas,71,3,0,5,2023-05-21,2024-05-10,97.79073936358992,Les supports de cours manquaient de clarté.
user_1248,Triple-buffered asynchronous model,Bac+5 Lead Dev,23,4,1,5,2023-10-13,2024-03-10,89.05253257590158,J'ai apprécié le contenu clair et structuré.
user_1249,Front-line next generation solution,Bac+3 Développement Web,83,6,0,5,2023-05-16,2024-03-19,69.01960594856706,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1250,Expanded zero administration structure,Bac+5 Lead Dev,108,5,1,3,2023-05-11,2024-05-15,91.6072106311542,Les supports de cours manquaient de clarté.
user_1251,Centralized responsive capacity,Bac+5 Lead Dev,89,8,0,2,2023-11-23,2024-03-24,91.05223196060906,Les exercices pratiques m'ont beaucoup aidé.
user_1252,Re-contextualized encompassing project,Bac+5 Lead Développeur B-School by BNP Paribas,78,8,1,5,2023-09-12,2024-02-05,98.77429199802788,Le contenu était trop théorique et peu applicable en pratique.
user_1253,Implemented exuding customer loyalty,Bac+5 Lead Dev,56,2,0,5,2023-04-25,2024-04-05,91.27784636550066,La formation était très enrichissante.
user_1254,Re-contextualized encompassing project,Bac+5 Lead Développeur B-School by BNP Paribas,113,7,1,5,2023-03-06,2024-03-02,97.76162661970687,Le matériel pédagogique était obsolète.
user_1255,Right-sized object-oriented process improvement,Bac+3 Développement Web,118,6,1,4,2023-02-26,2024-01-30,63.246716957876025,Le rythme de la formation était trop rapide pour moi.
user_1256,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,104,4,0,1,2023-01-01,2024-05-18,81.82166244113174,Contenu intéressant mais parfois trop dense.
user_1257,Expanded didactic customer loyalty,Bac+5 Lead Dev,51,5,1,1,2023-01-12,2024-03-30,86.35784892495326,Le contenu était trop théorique et peu applicable en pratique.
user_1258,Expanded zero administration structure,Bac+3 Développement Web,118,2,1,4,2023-02-26,2024-03-16,56.90069262241425,Le formateur était très compétent.
user_1259,Adaptive system-worthy paradigm,Bac+3 Développement Web,72,6,0,4,2023-12-05,2024-05-22,54.91960386605333,Très bon équilibre entre théorie et pratique.
user_1260,Triple-buffered asynchronous model,Bac+5 Lead Dev,50,7,1,4,2023-03-11,2024-05-03,88.40867144213304,Les objectifs de la formation n'étaient pas clairement définis.
user_1261,Stand-alone methodical ability,Bac+5 Lead Dev,76,9,0,4,2023-01-26,2024-03-27,93.18797117291258,Contenu intéressant mais parfois trop dense.
user_1262,Phased impactful productivity,Bac+5 Lead Dev,35,5,0,1,2023-04-15,2024-04-04,93.0500724316088,Le contenu était trop théorique et peu applicable en pratique.
user_1263,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,17,7,1,4,2023-09-14,2024-04-17,79.92546749998095,Le niveau de la formation ne correspondait pas à mes attentes.
user_1264,Self-enabling object-oriented process improvement,Bac+5 Lead Dev,52,5,1,3,2023-04-25,2024-05-25,88.9579359178368,"Bonne pédagogie, mais un peu trop rapide."
user_1265,Expanded zero administration structure,Bac+3 Développement Web,78,2,1,5,2023-03-31,2024-01-13,50.954542297502165,La formation a répondu à mes attentes.
user_1266,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,47,2,0,1,2023-12-12,2024-02-08,75.76333359844281,La formation manquait d'interactivité et d'exemples concrets.
user_1267,Open-source bandwidth-monitored analyzer,,69,5,0,4,2023-08-19,2024-01-14,95.23698447807764,Box Save Politics Lead Note Act pendant.
user_1268,Proactive demand-driven open system,Bac+5 Lead Dev,25,5,0,2,2023-09-27,2024-02-20,90.2859750605548,J'ai apprécié le contenu clair et structuré.
user_1269,Self-enabling object-oriented process improvement,Bac+3 Développement Web,24,3,1,5,2023-12-06,2024-03-05,59.29642522506597,Les objectifs de la formation n'étaient pas clairement définis.
user_1270,Re-contextualized encompassing project,Bac+5 Lead Dev,86,9,1,4,2023-03-18,2024-06-07,87.60430520329061,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1271,Triple-buffered asynchronous model,Bac+5 Lead Développeur B-School by BNP Paribas,111,5,0,4,2023-07-22,2024-02-14,96.56835646261273,Support de cours très complet.
user_1272,Managed encompassing capacity,Bac+5 Lead Dev,33,1,1,2,2023-04-27,2024-06-11,86.3607774763227,Le matériel pédagogique était obsolète.
user_1273,Managed encompassing capacity,Bac+3 Développement Web,74,2,0,2,2023-12-28,2024-05-08,50.18500869549234,"Bonne pédagogie, mais un peu trop rapide."
user_1274,Expanded zero administration structure,Bac+3 Développement Web,58,9,0,3,2023-10-11,2024-02-15,65.8269991819624,J'ai apprécié le contenu clair et structuré.
user_1275,Centralized responsive capacity,Bac+3 Développement Web,119,2,0,4,2023-11-24,2024-01-13,68.70901534682011,Le formateur était très compétent.
user_1276,Profound static encryption,Bac+3 Développement Web,55,5,1,5,2023-06-13,2024-03-27,57.1706803531539,Le formateur était très compétent.
user_1277,Stand-alone methodical ability,Bac+3 Développement Web,114,8,1,4,2023-07-28,2024-05-25,58.09018794205238,Très bon équilibre entre théorie et pratique.
user_1278,Expanded didactic customer loyalty,Bac+3 Développement Web,105,3,1,4,2023-12-29,2024-02-25,53.17407492391252,Le rythme de la formation était trop rapide pour moi.
user_1279,Innovative upward-trending intranet,Bac+3 Développement Web,20,4,0,5,2023-12-29,2024-06-08,68.5860011641781,Les exercices pratiques m'ont beaucoup aidé.
user_1280,Ameliorated local capability,Bac+5 Lead Dev,17,3,0,1,2023-09-02,2024-01-02,90.1078036167086,J'ai apprécié le contenu clair et structuré.
user_1281,Open-source bandwidth-monitored analyzer,,104,2,1,2,2023-03-27,2024-01-15,85.19835238596514,Directeur Key Positif exactement est probablement le même moins.
user_1282,Re-contextualized encompassing project,Bac+5 Lead Dev,94,9,1,4,2023-03-30,2024-02-07,87.56347447600061,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1283,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,118,3,0,2,2023-09-17,2024-03-08,79.9312626672357,Contenu intéressant mais parfois trop dense.
user_1284,Implemented exuding customer loyalty,Bac+3 Développement Web,38,1,1,4,2023-08-29,2024-02-28,62.16958526845243,Le rythme de la formation était trop rapide pour moi.
user_1285,Centralized responsive capacity,Bac+3 Développement Web,105,9,1,3,2023-03-27,2024-04-26,55.11943881013671,Le matériel pédagogique était obsolète.
user_1286,Expanded zero administration structure,Bac+5 Lead Dev,112,6,1,4,2023-12-06,2024-02-10,89.85524382428167,Les objectifs de la formation n'étaient pas clairement définis.
user_1287,Triple-buffered asynchronous model,Bac+5 Dev VR & Jeux Vidéo,14,4,0,4,2023-07-01,2024-05-16,83.52601986162423,J'ai apprécié le contenu clair et structuré.
user_1288,Self-enabling object-oriented process improvement,Bac+3 Développement Web,74,7,1,5,2023-10-16,2024-05-17,57.53423220041719,Le formateur était très compétent.
user_1289,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,81,3,1,1,2023-11-05,2024-03-14,76.55694291600167,La formation était très enrichissante.
user_1290,Stand-alone methodical ability,Bac+3 Développement Web,66,2,0,1,2023-07-22,2024-05-30,51.538089980213485,Très bon équilibre entre théorie et pratique.
user_1291,Front-line next generation solution,Bac+3 Développement Web,64,7,0,5,2023-10-14,2024-05-18,51.99078403264373,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1292,Centralized responsive capacity,Bac+5 Lead Développeur B-School by BNP Paribas,109,5,0,1,2023-10-22,2024-05-25,96.69091405948924,Support de cours très complet.
user_1293,Team-oriented heuristic Graphic Interface,Bac+5 Lead Développeur B-School by BNP Paribas,17,9,0,4,2023-03-23,2024-05-14,98.94909841931188,"Bonne pédagogie, mais un peu trop rapide."
user_1294,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,17,3,0,3,2023-02-22,2024-01-05,77.49355292133284,J'ai apprécié le contenu clair et structuré.
user_1295,Stand-alone methodical ability,Bac+3 Développement Web,59,2,1,3,2023-08-31,2024-04-16,63.74763549358275,Le rythme de la formation était trop rapide pour moi.
user_1296,Innovative upward-trending intranet,Bac+5 Lead Dev,74,7,0,5,2023-09-13,2024-05-30,93.64268566426608,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1297,Innovative upward-trending intranet,Bac+3 Développement Web,11,8,1,5,2023-09-28,2024-03-31,68.59935601728843,Les exercices pratiques m'ont beaucoup aidé.
user_1298,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,97,9,0,5,2023-08-06,2024-06-12,72.4041124403835,Support de cours très complet.
user_1299,Profound static encryption,Bac+3 Développement Web,35,4,1,5,2023-12-12,2024-02-10,59.76698060024791,Le matériel pédagogique était obsolète.
user_1300,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,74,5,0,4,2023-05-27,2024-03-28,84.32958180276796,Le contenu était trop théorique et peu applicable en pratique.
user_1301,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,116,6,1,2,2023-08-30,2024-03-13,78.14424007357219,La formation manquait d'interactivité et d'exemples concrets.
user_1302,Profound static encryption,Bac+3 Développement Web,82,4,1,2,2023-01-09,2024-01-24,64.51072229526599,Support de cours très complet.
user_1303,Expanded zero administration structure,Bac+3 Développement Web,52,6,1,4,2023-10-14,2024-04-14,66.6576127779799,Le matériel pédagogique était obsolète.
user_1304,Team-oriented tangible array,Bac+5 Lead Dev,106,1,1,1,2023-09-27,2024-03-04,90.10493766586518,Support de cours très complet.
user_1305,Managed encompassing capacity,Bac+3 Développement Web,109,4,1,2,2023-07-02,2024-02-07,59.20703462690662,Les exercices pratiques m'ont beaucoup aidé.
user_1306,Phased impactful productivity,Bac+3 Développement Web,70,1,1,3,2023-07-24,2024-02-01,51.882808308268174,Le rythme de la formation était trop rapide pour moi.
user_1307,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,106,5,1,2,2023-07-07,2024-03-12,78.32906326302032,Le contenu était trop théorique et peu applicable en pratique.
user_1308,Triple-buffered asynchronous model,Bac+3 Développement Web,38,7,1,5,2023-02-04,2024-03-08,60.50896222547925,"Bonne pédagogie, mais un peu trop rapide."
user_1309,Ameliorated local capability,Bac+5 Lead Développeur B-School by BNP Paribas,83,6,1,3,2023-03-03,2024-01-18,97.31365940459568,Les objectifs de la formation n'étaient pas clairement définis.
user_1310,Right-sized object-oriented process improvement,Bac+5 Lead Dev,31,1,1,5,2023-04-14,2024-03-13,94.02057724561196,Les objectifs de la formation n'étaient pas clairement définis.
user_1311,Centralized responsive capacity,,27,6,1,1,2023-12-16,2024-01-18,70.03963176854366,Réduisez l'achat de put entier.
user_1312,Stand-alone methodical ability,Bac+3 Développement Web,53,1,0,2,2023-10-11,2024-04-29,55.92953904221035,Le niveau de la formation ne correspondait pas à mes attentes.
user_1313,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,99,9,1,5,2023-07-09,2024-02-14,74.04142274421183,J'ai apprécié le contenu clair et structuré.
user_1314,Expanded didactic customer loyalty,Bac+3 Développement Web,69,3,1,2,2023-10-04,2024-06-11,62.050748407161365,Contenu intéressant mais parfois trop dense.
user_1315,Team-oriented tangible array,Bac+5 Lead Dev,97,1,1,1,2023-03-03,2024-03-21,89.59467030893018,Les exercices pratiques m'ont beaucoup aidé.
user_1316,Innovative upward-trending intranet,Bac+5 Lead Dev,17,2,1,4,2023-02-28,2024-06-07,89.00666203990744,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1317,Phased impactful productivity,Bac+5 Lead Dev,108,3,0,1,2023-11-05,2024-06-10,87.1408408269261,Le niveau de la formation ne correspondait pas à mes attentes.
user_1318,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,56,1,0,2,2023-01-20,2024-03-13,80.77532953984527,Le formateur était très compétent.
user_1319,Expanded zero administration structure,Bac+3 Développement Web,5,7,1,3,2023-05-22,2024-01-17,69.51479276126513,Le contenu était trop théorique et peu applicable en pratique.
user_1320,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,51,6,0,4,2023-12-13,2024-04-05,82.28011840550614,La formation était très enrichissante.
user_1321,Innovative upward-trending intranet,Bac+5 Lead Dev,79,8,0,2,2023-01-28,2024-04-21,89.41139022068185,Contenu intéressant mais parfois trop dense.
user_1322,Stand-alone methodical ability,Bac+5 Dev VR & Jeux Vidéo,102,9,0,2,2023-09-01,2024-04-02,79.44099050231154,J'ai apprécié le contenu clair et structuré.
user_1323,Open-source bandwidth-monitored analyzer,Bac+3 Développement Web,118,2,0,1,2023-11-07,2024-05-09,68.18086297947026,La formation a répondu à mes attentes.
user_1324,Ameliorated local capability,Bac+3 Développement Web,16,5,0,2,2023-10-14,2024-03-20,56.65668683995813,Le formateur était très compétent.
user_1325,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,41,1,1,4,2023-10-20,2024-03-03,80.5078675393407,Support de cours très complet.
user_1326,Centralized responsive capacity,Bac+5 Dev VR & Jeux Vidéo,89,3,0,2,2023-04-15,2024-03-08,81.0004998152765,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1327,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,36,4,0,2,2023-12-09,2024-03-08,82.84113529209621,Le formateur était très compétent.
user_1328,Phased impactful productivity,Bac+5 Lead Développeur B-School by BNP Paribas,73,5,0,3,2023-04-24,2024-03-25,97.88600999211548,La formation était très enrichissante.
user_1329,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,26,5,0,3,2023-06-27,2024-01-29,59.50590769978966,La formation manquait d'interactivité et d'exemples concrets.
user_1330,Implemented exuding customer loyalty,Bac+3 Développement Web,95,6,0,4,2023-08-04,2024-05-07,51.32497376914335,Contenu intéressant mais parfois trop dense.
user_1331,Innovative upward-trending intranet,Bac+3 Développement Web,99,7,1,2,2023-12-24,2024-06-04,63.44716223047159,La formation était très enrichissante.
user_1332,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,46,1,1,5,2023-05-29,2024-03-27,84.74766430124699,La formation manquait d'interactivité et d'exemples concrets.
user_1333,Team-oriented heuristic Graphic Interface,Bac+5 Lead Dev,77,1,1,4,2023-05-31,2024-04-03,87.74163337135175,Le niveau de la formation ne correspondait pas à mes attentes.
user_1334,Expanded zero administration structure,Bac+5 Lead Dev,67,5,0,2,2023-03-20,2024-03-20,94.41691822786096,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1335,Team-oriented heuristic Graphic Interface,Bac+5 Dev VR & Jeux Vidéo,6,6,0,2,2023-03-22,2024-03-03,71.81951220143914,Les supports de cours manquaient de clarté.
user_1336,Implemented exuding customer loyalty,Bac+5 Lead Dev,100,6,1,2,2023-05-15,2024-01-10,91.76627560874766,Les exercices pratiques m'ont beaucoup aidé.
user_1337,Self-enabling object-oriented process improvement,Bac+5 Lead Développeur B-School by BNP Paribas,50,4,1,1,2023-11-29,2024-05-25,99.39152893355411,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1338,Centralized responsive capacity,Bac+5 Lead Développeur B-School by BNP Paribas,104,2,0,3,2023-04-09,2024-03-05,99.33983844868816,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1339,Centralized responsive capacity,Bac+3 Développement Web,57,7,0,2,2023-10-22,2024-02-05,52.56346838809335,Le matériel pédagogique était obsolète.
user_1340,Managed encompassing capacity,Bac+5 Lead Développeur B-School by BNP Paribas,52,5,0,1,2023-01-02,2024-02-27,96.8355165342154,Très bon équilibre entre théorie et pratique.
user_1341,Managed encompassing capacity,Bac+3 Développement Web,21,3,0,4,2023-11-01,2024-04-02,65.40499252948476,La formation a répondu à mes attentes.
user_1342,Self-enabling object-oriented process improvement,Bac+5 Dev VR & Jeux Vidéo,75,9,1,3,2023-05-27,2024-03-13,71.92690104685491,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1343,Managed encompassing capacity,Bac+5 Lead Dev,57,8,1,4,2023-03-17,2024-04-12,89.04270968658034,La formation manquait d'interactivité et d'exemples concrets.
user_1344,Phased impactful productivity,Bac+5 Dev VR & Jeux Vidéo,69,4,0,2,2023-05-18,2024-03-24,72.93791744882887,Les supports de cours manquaient de clarté.
user_1345,Triple-buffered asynchronous model,Bac+3 Développement Web,75,7,1,2,2023-12-01,2024-06-08,60.83716667568597,La formation manquait d'interactivité et d'exemples concrets.
user_1346,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,78,9,0,1,2023-05-16,2024-03-30,83.39261423878857,La formation manquait d'interactivité et d'exemples concrets.
user_1347,Ameliorated local capability,Bac+3 Développement Web,60,1,1,5,2023-09-17,2024-06-09,63.775084756840855,Les supports de cours manquaient de clarté.
user_1348,Adaptive system-worthy paradigm,Bac+3 Développement Web,83,6,1,2,2023-12-22,2024-04-07,51.93895941944519,Très bon équilibre entre théorie et pratique.
user_1349,Re-contextualized encompassing project,Bac+3 Développement Web,45,8,0,5,2023-10-27,2024-03-01,66.21187363925519,Les supports de cours manquaient de clarté.
user_1350,Profound static encryption,Bac+5 Lead Dev,31,6,0,5,2023-12-24,2024-06-05,91.41472601731688,Très bon équilibre entre théorie et pratique.
user_1351,Adaptive system-worthy paradigm,Bac+5 Dev VR & Jeux Vidéo,94,3,1,3,2023-06-04,2024-05-17,72.93376286100289,La formation a répondu à mes attentes.
user_1352,Ameliorated local capability,Bac+3 Développement Web,62,2,0,5,2023-08-26,2024-05-24,50.3188917704718,Le contenu était trop théorique et peu applicable en pratique.
user_1353,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,19,5,1,4,2023-10-11,2024-03-12,74.18925489141415,Les exercices pratiques m'ont beaucoup aidé.
user_1354,Phased impactful productivity,Bac+3 Développement Web,43,1,1,2,2023-06-04,2024-06-05,56.58849386365434,Le niveau de la formation ne correspondait pas à mes attentes.
user_1355,Open-source bandwidth-monitored analyzer,Bac+5 Dev VR & Jeux Vidéo,111,6,1,2,2023-08-24,2024-01-16,78.9661875500523,La formation était très enrichissante.
user_1356,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,105,8,0,3,2023-09-11,2024-05-30,72.47267167327777,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1357,Implemented exuding customer loyalty,Bac+5 Dev VR & Jeux Vidéo,87,8,1,3,2023-09-16,2024-05-25,83.45326411117904,Les supports de cours manquaient de clarté.
user_1358,Self-enabling object-oriented process improvement,Bac+5 Lead Dev,72,8,1,5,2023-06-21,2024-04-11,94.2023765059073,Support de cours très complet.
user_1359,Team-oriented heuristic Graphic Interface,Bac+3 Développement Web,12,1,0,2,2023-12-16,2024-04-22,57.40415640073277,Les supports de cours manquaient de clarté.
user_1360,Profound static encryption,Bac+3 Développement Web,117,3,0,2,2023-10-19,2024-03-21,68.24102740169282,La formation a répondu à mes attentes.
user_1361,Profound static encryption,Bac+3 Développement Web,102,5,1,4,2023-07-17,2024-05-30,55.31728664317364,Les exercices pratiques m'ont beaucoup aidé.
user_1362,Triple-buffered asynchronous model,Bac+3 Développement Web,111,3,1,5,2023-12-22,2024-03-21,66.29268321779075,Le niveau de la formation ne correspondait pas à mes attentes.
user_1363,Expanded didactic customer loyalty,Bac+3 Développement Web,93,2,1,1,2023-05-10,2024-04-15,62.580946088327096,Le formateur était très compétent.
user_1364,Re-contextualized encompassing project,Bac+5 Lead Dev,80,7,0,4,2023-11-16,2024-01-11,86.28944111736422,Les objectifs de la formation n'étaient pas clairement définis.
user_1365,Front-line next generation solution,Bac+5 Dev VR & Jeux Vidéo,70,6,0,3,2023-07-15,2024-06-01,81.16003245292566,Le contenu était trop théorique et peu applicable en pratique.
user_1366,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,17,4,1,4,2023-12-01,2024-05-14,74.85116037134311,La formation a répondu à mes attentes.
user_1367,Profound static encryption,Bac+5 Dev VR & Jeux Vidéo,8,8,1,3,2023-05-05,2024-05-01,82.00963909831663,La formation était très enrichissante.
user_1368,Proactive demand-driven open system,Bac+5 Lead Dev,78,2,1,4,2023-07-07,2024-01-20,90.38234711480573,Support de cours très complet.
user_1369,Team-oriented tangible array,,26,6,1,3,2023-08-28,2024-04-29,70.11618027249938,Low exige d'enseigner l'inquiétude de la ville humaine.
user_1370,Implemented exuding customer loyalty,Bac+5 Lead Dev,76,5,0,2,2023-04-18,2024-02-13,86.23200092169083,Très bon équilibre entre théorie et pratique.
user_1371,Expanded zero administration structure,Bac+5 Dev VR & Jeux Vidéo,20,2,0,4,2023-04-13,2024-04-14,74.72715665189739,Contenu intéressant mais parfois trop dense.
user_1372,Proactive demand-driven open system,Bac+5 Lead Dev,116,6,1,2,2023-08-15,2024-01-29,89.32160946054526,Le formateur était très compétent.
user_1373,Profound static encryption,,9,9,0,1,2023-07-12,2024-06-08,85.50073951761726,Hot pouvait voir la zone.
user_1374,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,18,4,1,4,2023-01-21,2024-02-21,77.43816733064082,Contenu intéressant mais parfois trop dense.
user_1375,Re-contextualized encompassing project,Bac+5 Dev VR & Jeux Vidéo,22,3,1,4,2023-12-28,2024-05-05,83.85777439691645,Le formateur était très compétent.
user_1376,Centralized responsive capacity,Bac+3 Développement Web,57,3,1,2,2023-03-17,2024-04-07,62.266270067506426,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1377,Front-line next generation solution,Bac+5 Lead Dev,73,1,0,5,2023-03-10,2024-06-11,91.62083581920304,Support de cours très complet.
user_1378,Phased impactful productivity,Bac+3 Développement Web,70,8,1,2,2023-07-18,2024-06-02,58.33081635961085,"Bonne pédagogie, mais un peu trop rapide."
user_1379,Phased impactful productivity,Bac+5 Lead Développeur B-School by BNP Paribas,95,8,0,2,2023-02-24,2024-02-14,98.64098316720477,La formation a répondu à mes attentes.
user_1380,Implemented exuding customer loyalty,Bac+5 Lead Dev,118,7,1,1,2023-06-14,2024-05-12,91.17064065918626,J'ai apprécié le contenu clair et structuré.
user_1381,Front-line next generation solution,Bac+3 Développement Web,110,5,1,4,2023-09-12,2024-05-19,54.72292686472792,Les exercices pratiques n'étaient pas suffisamment stimulants.
user_1382,Ameliorated local capability,Bac+5 Dev VR & Jeux Vidéo,65,4,1,4,2023-07-28,2024-02-05,76.12091880284495,Support de cours très complet.
user_1383,Expanded zero administration structure,Bac+3 Développement Web,5,1,0,4,2023-07-16,2024-06-12,54.679474210474496,La formation a répondu à mes attentes.
user_1384,Proactive demand-driven open system,Bac+5 Dev VR & Jeux Vidéo,112,2,1,5,2023-04-19,2024-04-27,84.91162468691041,Le matériel pédagogique était obsolète.
user_1385,Stand-alone methodical ability,,118,7,1,5,2023-08-31,2024-02-10,70.28172264290687,Serait à l'épaule.
user_1386,Adaptive system-worthy paradigm,Bac+3 Développement Web,26,3,1,5,2023-08-28,2024-01-22,53.35199382448729,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1387,Innovative upward-trending intranet,Bac+5 Dev VR & Jeux Vidéo,85,4,1,5,2023-05-28,2024-02-22,80.24466763145713,La formation manquait d'interactivité et d'exemples concrets.
user_1388,Proactive demand-driven open system,,55,5,0,5,2023-10-13,2024-06-03,70.97874999276657,CARE Trade Directeur court son.
user_1389,Re-contextualized encompassing project,Bac+5 Lead Dev,23,1,1,5,2023-03-26,2024-05-12,86.10485178425034,Le formateur était très compétent.
user_1390,Proactive demand-driven open system,Bac+5 Dev VR & Jeux Vidéo,21,2,0,2,2023-05-11,2024-05-14,81.6440433906334,Les objectifs de la formation n'étaient pas clairement définis.
user_1391,Managed encompassing capacity,Bac+3 Développement Web,35,8,1,2,2023-04-04,2024-05-12,50.06845165851937,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1392,Adaptive system-worthy paradigm,Bac+3 Développement Web,60,6,0,5,2023-01-19,2024-01-02,50.027626416573874,Le formateur était très compétent.
user_1393,Front-line next generation solution,Bac+3 Développement Web,103,9,0,5,2023-12-12,2024-02-16,61.61383544776744,Les objectifs de la formation n'étaient pas clairement définis.
user_1394,Re-contextualized encompassing project,Bac+5 Lead Dev,13,9,1,1,2023-12-03,2024-02-25,91.90754317522568,Très bon équilibre entre théorie et pratique.
user_1395,Managed encompassing capacity,Bac+5 Dev VR & Jeux Vidéo,54,9,0,5,2023-06-24,2024-04-02,81.91678521080243,Les exercices pratiques m'ont beaucoup aidé.
user_1396,Front-line next generation solution,Bac+3 Développement Web,26,5,0,2,2023-12-24,2024-01-07,64.35901031324528,"Bonne pédagogie, mais un peu trop rapide."
user_1397,Proactive demand-driven open system,Bac+3 Développement Web,115,7,1,4,2023-09-08,2024-01-04,53.76541699379068,Le formateur était très compétent.
user_1398,Expanded didactic customer loyalty,Bac+5 Dev VR & Jeux Vidéo,98,3,1,4,2023-10-05,2024-06-05,74.16839204825973,Le formateur n'était pas assez disponible pour répondre aux questions.
user_1399,Centralized responsive capacity,Bac+3 Développement Web,104,9,1,3,2023-09-26,2024-01-07,59.82176525020351,Les exercices pratiques m'ont beaucoup aidé.
user_1400,Proactive demand-driven open system,Bac+5 Dev VR & Jeux Vidéo,65,7,0,1,2023-05-11,2024-04-09,82.43217876172494,La durée de la formation était insuffisante pour couvrir tous les sujets.
user_1401,Innovative upward-trending intranet,Bac+5 Lead Dev,47,7,1,2,2023-12-10,2024-04-10,87.77302013499924,Très bon équilibre entre théorie et pratique.
